"id","ISSN","journal_title","publisher","URL","data_journal_type","is_active","enrichment_source","eissn","pissn","language","oa_start","boai","publication_time_weeks","keywords","subject[].term","subject[]","publisher.name","publisher.country","institution.name","institution.country","editorial.review_process","editorial.review_url","editorial.board_url","license[].type","apc.has_apc","apc.max","apc.url","other_charges.has_other_charges","waiver.has_waiver","waiver.url","preservation.has_preservation","preservation.service","preservation.url","pid_scheme.scheme","plagiarism.detection","plagiarism.url","copyright.author_retains","copyright.url","deposit_policy.has_policy","deposit_policy.service","deposit_policy.url","article.license_display","article.license_display_example_url","ref.journal","ref.aims_scope","ref.oa_statement","ref.author_instructions","ref.license_terms"
"53","1472-6750","BMC Biotechnology","BioMed Central (Springer Nature)","https://bmcbiotechnol.biomedcentral.com/","mixed","True","doaj.org","1472-6750","None","['EN']","2000","True","20","['biotechnology']","['Biotechnology']","[{'code': 'TP248.13-248.65', 'scheme': 'LCC', 'term': 'Biotechnology'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcbiotechnol.biomedcentral.com/about","https://bmcbiotechnol.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12896/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcbiotechnol.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2409?from=single_hit","['Embed']","https://bmcbiotechnol.biomedcentral.com/articles/10.1186/s12896-016-0254-0","https://bmcbiotechnol.biomedcentral.com","https://bmcbiotechnol.biomedcentral.com/about","https://bmcbiotechnol.biomedcentral.com/about","https://bmcbiotechnol.biomedcentral.com/submission-guidelines","https://bmcbiotechnol.biomedcentral.com/submission-guidelines/copyright"
"54","1471-2407","BMC Cancer","BioMed Central (Springer Nature)","https://bmccancer.biomedcentral.com/","mixed","True","doaj.org","1471-2407","None","['EN']","2001","True","19","['cancer']","['Neoplasms. Tumors. Oncology. Including cancer and carcinogens']","[{'code': 'RC254-282', 'scheme': 'LCC', 'term': 'Neoplasms. Tumors. Oncology. Including cancer and carcinogens'}]","BMC","GB","None","None","['Open peer review']","https://bmccancer.biomedcentral.com/about","https://bmccancer.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 3150, 'currency': 'EUR'}, {'price': 3550, 'currency': 'USD'}, {'price': 2690, 'currency': 'GBP'}]","https://link.springer.com/journal/12885/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmccancer.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2411?from=single_hit","['Embed']","https://bmccancer.biomedcentral.com/articles/10.1186/s12885-016-2338-6","https://bmccancer.biomedcentral.com","https://bmccancer.biomedcentral.com/about","https://bmccancer.biomedcentral.com/about","https://bmccancer.biomedcentral.com/submission-guidelines","https://bmccancer.biomedcentral.com/submission-guidelines/copyright"
"55","1471-2261","BMC Cardiovascular Disorders","BioMed Central (Springer Nature)","https://bmccardiovascdisord.biomedcentral.com/","mixed","True","doaj.org","1471-2261","None","['EN']","2001","True","19","['cardiovascular disease', 'heart', 'circulatory system']","['Diseases of the circulatory (Cardiovascular) system']","[{'code': 'RC666-701', 'scheme': 'LCC', 'term': 'Diseases of the circulatory (Cardiovascular) system'}]","BMC","GB","None","None","['Open peer review']","https://bmccardiovascdisord.biomedcentral.com/about","https://bmccardiovascdisord.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2790, 'currency': 'EUR'}, {'price': 3290, 'currency': 'USD'}, {'price': 2490, 'currency': 'GBP'}]","https://link.springer.com/journal/12872/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmccardiovascdisord.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2412?from=single_hit","['Embed']","https://bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-016-0255-x","https://bmccardiovascdisord.biomedcentral.com","https://bmccardiovascdisord.biomedcentral.com/about","https://bmccardiovascdisord.biomedcentral.com/about","https://bmccardiovascdisord.biomedcentral.com/submission-guidelines","https://bmccardiovascdisord.biomedcentral.com/submission-guidelines/copyright"
"56","2661-801X","BMC Chemistry","BioMed Central (Springer Nature)","https://bmcchem.biomedcentral.com/","mixed","True","doaj.org","2661-801X","None","['EN']","2019","True","27","['chemistry', 'chemical sciences']","['Chemistry']","[{'code': 'QD1-999', 'scheme': 'LCC', 'term': 'Chemistry'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcchem.biomedcentral.com/about","https://bmcchem.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/13065/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","False","https://bmcchem.biomedcentral.com/submission-guidelines/copyright","False","[]","None","['Embed']","https://bmcchem.biomedcentral.com/articles/10.1186/s13065-019-0517-7","https://bmcchem.biomedcentral.com/","https://bmcchem.biomedcentral.com/about","https://bmcchem.biomedcentral.com/about","https://bmcchem.biomedcentral.com/submission-guidelines","https://bmcchem.biomedcentral.com/submission-guidelines/copyright"
"57","1472-6882","BMC Complementary and Alternative Medicine","BioMed Central (Springer Nature)","https://bmccomplementmedtherapies.biomedcentral.com/","mixed","True","doaj.org","1472-6882","None","['EN']","2001","True","19","['alternative medicine', 'complementary medicine']","['Other systems of medicine']","[{'code': 'RZ201-999', 'scheme': 'LCC', 'term': 'Other systems of medicine'}]","BMC","GB","None","None","['Open peer review']","https://bmccomplementmedtherapies.biomedcentral.com/about","https://bmccomplementmedtherapies.biomedcentral.com/about/editorial-board","['CC BY']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12906/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","True","https://www.biomedcentral.com/about/policies/license-agreement","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/46942?from=single_hit","['Embed']","http://bmccomplementalternmed.biomedcentral.com/articles/10.1186/s12906-016-1096-y","https://bmccomplementmedtherapies.biomedcentral.com","https://bmccomplementmedtherapies.biomedcentral.com/about","https://bmccomplementmedtherapies.biomedcentral.com/about","https://bmccomplementmedtherapies.biomedcentral.com/submission-guidelines","https://bmccomplementmedtherapies.biomedcentral.com/submission-guidelines/copyright"
"58","1472-6785","BMC Ecology","BioMed Central (Springer Nature)","https://bmcecol.biomedcentral.com/","mixed","False","doaj.org","1472-6785","None","['EN']","2001","True","22","['environmental ecology', 'behavioural ecology', 'population ecology', 'biodiversity']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcecolevol.biomedcentral.com/about","https://bmcecolevol.biomedcentral.com/about/editorial-board","['CC BY', 'CC0']","True","[{'price': 2590, 'currency': 'EUR'}, {'price': 2990, 'currency': 'USD'}, {'price': 2290, 'currency': 'GBP'}]","https://link.springer.com/journal/12862/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","True","https://www.biomedcentral.com/getpublished/copyright-and-license","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/2421","['Embed']","https://bmcecol.biomedcentral.com/articles/10.1186/s12898-016-0056-1","https://bmcecol.biomedcentral.com","https://bmcecolevol.biomedcentral.com/about","https://bmcecolevol.biomedcentral.com/about","https://bmcecolevol.biomedcentral.com/submission-guidelines","https://www.biomedcentral.com/about/policies/license-agreement"
"59","1471-227X","BMC Emergency Medicine","BioMed Central (Springer Nature)","https://bmcemergmed.biomedcentral.com/","mixed","True","doaj.org","1471-227X","None","['EN']","2001","True","29","['emergency medicine', 'disaster medicine', 'military medicine', 'urgent healthcare', 'conflict medicine']","['Special situations and conditions', 'Medical emergencies. Critical care. Intensive care. First aid']","[{'code': 'RC952-1245', 'scheme': 'LCC', 'term': 'Special situations and conditions'}, {'code': 'RC86-88.9', 'scheme': 'LCC', 'term': 'Medical emergencies. Critical care. Intensive care. First aid'}]","BMC","GB","None","None","['Open peer review']","https://bmcemergmed.biomedcentral.com/about","https://bmcemergmed.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2590, 'currency': 'EUR'}, {'price': 2990, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12873/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/publishing-services/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmcemergmed.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2422?from=single_hit","['Embed']","http://bmcemergmed.biomedcentral.com/articles/10.1186/s12873-015-0067-9","https://bmcemergmed.biomedcentral.com","https://bmcemergmed.biomedcentral.com/about","http://bmcemergmed.biomedcentral.com/about","https://bmcemergmed.biomedcentral.com/submission-guidelines","https://bmcemergmed.biomedcentral.com/submission-guidelines/copyright"
"60","1472-6823","BMC Endocrine Disorders","BioMed Central (Springer Nature)","https://bmcendocrdisord.biomedcentral.com/","mixed","True","doaj.org","1472-6823","None","['EN']","2001","True","23","['endocrine disorders', 'endocrinology']","['Diseases of the endocrine glands. Clinical endocrinology']","[{'code': 'RC648-665', 'scheme': 'LCC', 'term': 'Diseases of the endocrine glands. Clinical endocrinology'}]","BMC","GB","None","None","['Open peer review']","https://bmcendocrdisord.biomedcentral.com/about","https://bmcendocrdisord.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2890, 'currency': 'EUR'}, {'price': 3390, 'currency': 'USD'}, {'price': 2590, 'currency': 'GBP'}]","https://link.springer.com/journal/12902/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcendocrdisord.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2423?from=single_hit","['Embed']","https://bmcendocrdisord.biomedcentral.com/articles/10.1186/s12902-015-0080-8","https://bmcendocrdisord.biomedcentral.com","https://bmcendocrdisord.biomedcentral.com/about","https://bmcendocrdisord.biomedcentral.com/about","https://bmcendocrdisord.biomedcentral.com/submission-guidelines","https://bmcendocrdisord.biomedcentral.com/submission-guidelines/copyright"
"61","1471-2148","BMC Evolutionary Biology","BioMed Central (Springer Nature)","https://bmcecolevol.biomedcentral.com/","mixed","True","doaj.org","1471-2148","None","['EN']","2001","True","17","['evolutionary biology', 'phylogenetics', 'palaeontology']","['Evolution']","[{'code': 'QH359-425', 'scheme': 'LCC', 'term': 'Evolution'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcevolbiol.biomedcentral.com/about","https://bmcevolbiol.biomedcentral.com/about/editorial-board","['CC BY', 'CC0']","True","[{'price': 2590, 'currency': 'EUR'}, {'price': 2990, 'currency': 'USD'}, {'price': 2290, 'currency': 'GBP'}]","https://link.springer.com/journal/12862/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","True","https://www.biomedcentral.com/getpublished/copyright-and-license","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/2424","['Embed']","https://bmcevolbiol.biomedcentral.com/articles/10.1186/s12862-016-0680-6","https://www.biomedcentral.com/bmcevolbiol/","https://bmcevolbiol.biomedcentral.com/about","https://bmcevolbiol.biomedcentral.com/about","https://bmcevolbiol.biomedcentral.com/submission-guidelines","https://www.biomedcentral.com/about/policies/license-agreement"
"62","1471-230X","BMC Gastroenterology","BioMed Central (Springer Nature)","https://bmcgastroenterol.biomedcentral.com/","mixed","True","doaj.org","1471-230X","None","['EN']","2001","True","22","['gastroenterology', 'gastrointestinal disorders']","['Diseases of the digestive system. Gastroenterology']","[{'code': 'RC799-869', 'scheme': 'LCC', 'term': 'Diseases of the digestive system. Gastroenterology'}]","BMC","GB","None","None","['Open peer review']","https://bmcgastroenterol.biomedcentral.com/about","https://bmcgastroenterol.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2890, 'currency': 'EUR'}, {'price': 3390, 'currency': 'USD'}, {'price': 2590, 'currency': 'GBP'}]","https://link.springer.com/journal/12876/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcgastroenterol.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2426?from=single_hit","['Embed']","https://bmcgastroenterol.biomedcentral.com/articles/10.1186/s12876-016-0443-2","https://bmcgastroenterol.biomedcentral.com","https://bmcgastroenterol.biomedcentral.com/about","https://bmcgastroenterol.biomedcentral.com/about","https://bmcgastroenterol.biomedcentral.com/submission-guidelines","https://bmcgastroenterol.biomedcentral.com/submission-guidelines/copyright"
"63","1471-2156","BMC Genomic Data","BioMed Central (Springer Nature)","https://bmcgenomdata.biomedcentral.com/","mixed","True","doaj.org","1471-2156","None","['EN']","2000","True","20","['genetics']","['Genetics']","[{'code': 'QH426-470', 'scheme': 'LCC', 'term': 'Genetics'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcgenomdata.biomedcentral.com/about","https://bmcgenomdata.biomedcentral.com/about/editorial-board","['CC BY', 'CC0']","True","[{'price': 1990, 'currency': 'EUR'}, {'price': 2290, 'currency': 'USD'}, {'price': 1490, 'currency': 'GBP'}]","https://link.springer.com/journal/12863/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#misconduct","True","https://www.biomedcentral.com/about/policies/license-agreement","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/2427","['Embed']","https://bmcgenet.biomedcentral.com/articles/10.1186/s12863-016-0353-x","https://bmcgenomdata.biomedcentral.com","https://bmcgenomdata.biomedcentral.com/about","https://bmcgenomdata.biomedcentral.com/about","https://bmcgenomdata.biomedcentral.com/submission-guidelines/","https://bmcgenomdata.biomedcentral.com/submission-guidelines/copyright"
"64","1471-2164","BMC Genomics","BioMed Central (Springer Nature)","https://bmcgenomics.biomedcentral.com/","mixed","True","doaj.org","1471-2164","None","['EN']","2000","True","17","['genomics', 'genome-scale analysis', 'functional genomics', 'proteomics']","['Biotechnology', 'Genetics']","[{'code': 'TP248.13-248.65', 'scheme': 'LCC', 'term': 'Biotechnology'}, {'code': 'QH426-470', 'scheme': 'LCC', 'term': 'Genetics'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcgenomics.biomedcentral.com/about","https://bmcgenomics.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2790, 'currency': 'EUR'}, {'price': 3190, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12864/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/publishing-services/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmcgenomics.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2428","['Embed']","http://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-016-2701-7","https://bmcgenomics.biomedcentral.com","https://bmcgenomics.biomedcentral.com/about","http://bmcgenomics.biomedcentral.com/about","https://bmcgenomics.biomedcentral.com/submission-guidelines","https://bmcgenomics.biomedcentral.com/submission-guidelines/copyright"
"65","1471-2318","BMC Geriatrics","BioMed Central (Springer Nature)","https://bmcgeriatr.biomedcentral.com/","mixed","True","doaj.org","1471-2318","None","['EN']","2001","True","20","['geriatrics', 'aging']","['Geriatrics']","[{'code': 'RC952-954.6', 'scheme': 'LCC', 'term': 'Geriatrics'}]","BMC","GB","None","None","['Open peer review']","https://bmcgeriatr.biomedcentral.com/about","https://bmcgeriatr.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2890, 'currency': 'EUR'}, {'price': 3290, 'currency': 'USD'}, {'price': 2490, 'currency': 'GBP'}]","https://link.springer.com/journal/12877/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcgeriatr.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2429?from=single_hit","['Embed']","https://bmcgeriatr.biomedcentral.com/articles/10.1186/s12877-016-0253-y","https://bmcgeriatr.biomedcentral.com","https://bmcgeriatr.biomedcentral.com/about","https://bmcgeriatr.biomedcentral.com/about","https://bmcgeriatr.biomedcentral.com/submission-guidelines","https://bmcgeriatr.biomedcentral.com/submission-guidelines/copyright"
"66","1472-6963","BMC Health Services Research","BioMed Central (Springer Nature)","https://bmchealthservres.biomedcentral.com/","mixed","True","doaj.org","1472-6963","None","['EN']","2001","True","23","['public health', 'health policies', 'health economics', 'healthcare systems']","['Public aspects of medicine', 'Public health']","[{'code': 'RA1-1270', 'scheme': 'LCC', 'term': 'Public health'}, {'code': 'RA1-1270', 'scheme': 'LCC', 'term': 'Public aspects of medicine'}]","BMC","GB","None","None","['Open peer review']","https://bmchealthservres.biomedcentral.com/about","https://bmchealthservres.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 3050, 'currency': 'EUR'}, {'price': 3450, 'currency': 'USD'}, {'price': 2590, 'currency': 'GBP'}]","https://link.springer.com/journal/12913/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","http://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmchealthservres.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2430?from=single_hit","['Embed']","http://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-016-1429-z","https://bmchealthservres.biomedcentral.com","https://bmchealthservres.biomedcentral.com/about","http://bmchealthservres.biomedcentral.com/about","https://bmchealthservres.biomedcentral.com/submission-guidelines","https://bmchealthservres.biomedcentral.com/submission-guidelines/copyright"
"67","1471-2172","BMC Immunology","BioMed Central (Springer Nature)","https://bmcimmunol.biomedcentral.com/","mixed","True","doaj.org","1471-2172","None","['EN']","2000","True","21","['immunology', 'immune system']","['Immunologic diseases. Allergy']","[{'code': 'RC581-607', 'scheme': 'LCC', 'term': 'Immunologic diseases. Allergy'}]","BMC","GB","None","None","['Open peer review']","https://bmcimmunol.biomedcentral.com/about","https://bmcimmunol.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2790, 'currency': 'EUR'}, {'price': 3190, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12865/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcimmunol.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2431?from=single_hit","['Embed']","https://bmcimmunol.biomedcentral.com/articles/10.1186/s12865-015-0128-6","https://bmcimmunol.biomedcentral.com","https://bmcimmunol.biomedcentral.com/about","https://bmcimmunol.biomedcentral.com/about","https://bmcimmunol.biomedcentral.com/submission-guidelines","https://bmcimmunol.biomedcentral.com/submission-guidelines/copyright"
"68","1471-2334","BMC Infectious Diseases","BioMed Central (Springer Nature)","https://bmcinfectdis.biomedcentral.com/","mixed","True","doaj.org","1471-2334","None","['EN']","2001","True","21","['infectious diseases', 'sexually transmitted diseases']","['Infectious and parasitic diseases']","[{'code': 'RC109-216', 'scheme': 'LCC', 'term': 'Infectious and parasitic diseases'}]","BMC","GB","None","None","['Open peer review']","https://bmcinfectdis.biomedcentral.com/about","https://bmcinfectdis.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2790, 'currency': 'EUR'}, {'price': 3190, 'currency': 'USD'}, {'price': 2590, 'currency': 'GBP'}]","https://link.springer.com/journal/12879/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcinfectdis.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2432?from=single_hit","['Embed']","https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-016-1557-4","https://bmcinfectdis.biomedcentral.com","https://bmcinfectdis.biomedcentral.com/about","https://bmcinfectdis.biomedcentral.com/about","https://bmcinfectdis.biomedcentral.com/submission-guidelines","https://bmcinfectdis.biomedcentral.com/submission-guidelines/copyright"
"69","1472-6920","BMC Medical Education","BioMed Central (Springer Nature)","https://bmcmededuc.biomedcentral.com/","mixed","True","doaj.org","1472-6920","None","['EN']","2001","True","24","['medical education', 'curriculum development', 'continuing medical education']","['Special aspects of education', 'Medicine']","[{'code': 'LC8-6691', 'scheme': 'LCC', 'term': 'Special aspects of education'}, {'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}]","BMC","GB","None","None","['Open peer review']","https://bmcmededuc.biomedcentral.com/about","https://bmcmededuc.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2490, 'currency': 'GBP'}]","https://link.springer.com/journal/12909/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcmededuc.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2434?from=single_hit","['Embed']","https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-016-0646-9","https://bmcmededuc.biomedcentral.com","https://bmcmededuc.biomedcentral.com/about","https://bmcmededuc.biomedcentral.com/about","https://bmcmededuc.biomedcentral.com/submission-guidelines","https://bmcmededuc.biomedcentral.com/submission-guidelines/copyright"
"70","1472-6939","BMC Medical Ethics","BioMed Central (Springer Nature)","https://bmcmedethics.biomedcentral.com/","mixed","True","doaj.org","1472-6939","None","['EN']","2000","True","25","['medical ethics']","['Medical philosophy. Medical ethics']","[{'code': 'R723-726', 'scheme': 'LCC', 'term': 'Medical philosophy. Medical ethics'}]","BMC","GB","None","None","['Open peer review']","https://bmcmedethics.biomedcentral.com/about","https://bmcmedethics.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2090, 'currency': 'EUR'}, {'price': 2390, 'currency': 'USD'}, {'price': 1690, 'currency': 'GBP'}]","https://link.springer.com/journal/12910/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data#journal+archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcmedethics.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2435?from=single_hit","['Embed']","https://bmcmedethics.biomedcentral.com/articles/10.1186/s12910-016-0092-6","https://bmcmedethics.biomedcentral.com","https://bmcmedethics.biomedcentral.com/about","https://bmcmedethics.biomedcentral.com/about","https://bmcmedethics.biomedcentral.com/submission-guidelines","https://bmcmedethics.biomedcentral.com/submission-guidelines/copyright"
